genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Hip-Hop,Famous Dex,DMD,1rMhSXlHjiPTBumEcaQ8H2,50,0.0173,0.75,148288,0.566,0,C#,0.147,-8.812,Major,0.428,157.028,4/4,0.458
Hip-Hop,AK,Thotiana (Remix),3WKki9hoDR4XJQ4ygu2WrF,50,0.0836,0.903,147692,0.454,0,G#,0.0962,-14.702,Minor,0.209,104.056,4/4,0.425
Hip-Hop,Futuristic,Main Homie,6tMZs1b0RLc5JVlVe4PDDD,53,0.143,0.888,155238,0.451,1.76e-05,F,0.0519,-9.552,Minor,0.186,126.071,4/4,0.3
Hip-Hop,Creek Boyz,Boss Right Now,0bSIvofcj79ukY6WsXiOac,48,0.0645,0.756,198545,0.564,0,F#,0.274,-7.956,Minor,0.0293,110.067,4/4,0.464
Hip-Hop,August Alsina,Forever and A Day,6dS5dbyAXpCStP3AU0J3dI,57,0.218,0.733,174817,0.569,0,B,0.327,-8.799,Major,0.0587,135.026,4/4,0.808
Hip-Hop,Famous Dex,PROVE IT,3XlCxQd1OHi4mgrUa1uA18,50,0.157,0.711,208747,0.515,0,B,0.346,-9.8,Minor,0.116,119.917,4/4,0.261
Hip-Hop,$uicideBoy$,Leave Me Alone,3JExInUNzE8ZlGmobrSZ1W,54,0.00476,0.556,110837,0.507,0.0136,G#,0.0949,-6.766,Major,0.0529,129.882,4/4,0.343
Hip-Hop,Nicky Jam,En La Cama (feat. Daddy Yankee),0smQWysb4n7WOVGv5YMLnF,68,0.157,0.856,157049,0.894,0,A#,0.112,-4.994,Minor,0.116,104.042,4/4,0.916
Hip-Hop,MadeinTYO,Picture Me Rollin,7huDNmmM1qdfj04OpRqU60,49,0.0634,0.877,168707,0.625,0,G,0.141,-5.008,Minor,0.379,137.022,4/4,0.253
Hip-Hop,Pusha T,Millions,7clUOYJb0WsAgFQEgDxSIT,49,0.0491,0.658,309947,0.748,0,E,0.105,-4.895,Minor,0.288,136.988,4/4,0.284
Hip-Hop,A$AP Mob,Nasty's World,2fCoq1wZzsa18L8mD33iuM,50,0.0896,0.665,238840,0.612,0,A#,0.22,-7.14,Minor,0.496,84.005,4/4,0.3
Hip-Hop,Thouxanbanfauni,CHOPPA DOWN,3hdtxzCSzCUyzW6EOh7qXl,50,0.0389,0.926,204255,0.465,1.65e-05,G#,0.193,-7.407,Major,0.384,93.947,4/4,0.173
Hip-Hop,Future,High Demand,4ibj6HRTdzkfvlDgxSXxCp,51,0.0175,0.907,211692,0.465,1.54e-05,F,0.117,-7.123,Minor,0.288,141.957,4/4,0.188
Hip-Hop,Chamillionaire,Slow Loud & Bangin,3EcmNKUi5OOWXUGOsxlCca,52,0.127,0.643,254653,0.73,0,B,0.217,-7.437,Minor,0.313,131.895,4/4,0.276
Hip-Hop,Jagged Edge,He Can't Love U,3VEZvzr84WVnoorZ4tlBSw,50,0.112,0.721,244053,0.836,0,G#,0.235,-3.972,Minor,0.206,126.279,4/4,0.508
Hip-Hop,Caye,Coma (feat. Anibal),6B0fJdJscs6PV9IhoVPIw9,49,0.264,0.689,181159,0.221,1.99e-06,B,0.109,-11.292,Minor,0.414,81.043,4/4,0.327
Hip-Hop,Lil Yachty,FWM,0kMXQ9xqVotFY03OtYO85N,50,0.493,0.835,142247,0.616,0,E,0.129,-7.23,Minor,0.35,130.025,4/4,0.606
Hip-Hop,Phora,Direction,5yat1LO9CPzp1SC67VhPpT,47,0.607,0.507,300853,0.374,2.86e-05,G#,0.106,-14.27,Minor,0.246,110.717,4/4,0.0693
Hip-Hop,"Tyler, The Creator",Parking Lot,1UBLglX9fPtTBZSwJj4yVG,50,0.0969,0.548,233907,0.511,0,B,0.661,-10.424,Major,0.274,80.747,4/4,0.483
Hip-Hop,Big Sean,Even The Odds (& Metro Boomin),5cHorcEr5z7GC0DjKxiWF1,49,0.435,0.562,226720,0.476,0,E,0.101,-12.155,Minor,0.246,144.2,4/4,0.185
Hip-Hop,Erykah Badu,Tyrone - Live Version,1MCem6JigI6jgQPMgriKbU,53,0.0241,0.464,221867,0.598,2.6e-05,C#,0.977,-10.051,Minor,0.112,130.373,3/4,0.353
Hip-Hop,T.I.,Motivation,43aeFOIdKz42lWwmsTRqVd,48,0.252,0.861,214000,0.568,0,B,0.221,-8.01,Minor,0.305,161.984,4/4,0.59
Hip-Hop,Kevin Gates,Neon Lights,1wPEhUfVkKvS8v1lgeCcT7,47,0.0864,0.646,222067,0.855,0,E,0.141,-3.175,Minor,0.278,135.735,4/4,0.524
Hip-Hop,Dr. Dre,Let's Get High,0EZMXJMWf0tLKRWwCiA6Sx,56,0.0571,0.894,147427,0.842,0,E,0.104,-2.85,Minor,0.343,99.359,4/4,0.489
Hip-Hop,Slum Village,Get Dis Money,6xrjmQMIIYgLgjCOeq2dee,50,0.142,0.881,211133,0.523,0,B,0.0771,-4.87,Minor,0.338,96.506,4/4,0.75
Hip-Hop,$uicideBoy$,The Nail To The Cross,11DbBsTyixXRo8yZ7WU7rt,51,0.0716,0.769,192052,0.926,0.599,A,0.114,-6.799,Major,0.086,109.987,4/4,0.316
Hip-Hop,Smokepurpp,I Don't Know You (feat. Chief Keef & Yo Gotti),4JX0ti6yMV8YhVAppJoPON,50,0.315,0.938,221899,0.573,3.62e-06,C#,0.422,-8.469,Major,0.477,126.985,4/4,0.865
Hip-Hop,Millonario,Chingo de Cheve,1GUK48Vm37ng2jwxWjWb4z,63,0.0454,0.84,209440,0.888,0.000413,D,0.457,-4.803,Major,0.173,93.401,4/4,0.741
Hip-Hop,UnoTheActivist,As A Young Boy,2qHVY4GnyYEVpufVvyixNx,50,0.23,0.892,119573,0.346,0,C#,0.0908,-9.037,Major,0.389,127.047,4/4,0.156
Hip-Hop,Thug Life,Bury Me A G,4oDcVoJb3xYz5RDyBzkRJY,50,0.405,0.746,298867,0.848,0,E,0.385,-8.025,Minor,0.346,97.956,4/4,0.657
Hip-Hop,Tech N9ne,See Me,4GR5UTxY0eMYLNHBdvJW42,48,0.00923,0.761,249667,0.76,0,D,0.469,-6.275,Major,0.378,144.977,4/4,0.492
Hip-Hop,Arcangel,Hace Mucho Tiempo,6nQCni9g6jDYKXaViEuDyS,54,0.629,0.687,171333,0.782,3.15e-05,G#,0.106,-5.571,Minor,0.072,89.978,4/4,0.72
Hip-Hop,Phora,The Beauty Inside,2UfismAHAPnH1W7jBxr9Px,47,0.635,0.564,290901,0.812,0,A#,0.324,-8.058,Major,0.376,79.113,4/4,0.437
Hip-Hop,2Pac,How Do U Want It,1ZB2zIoc8AjSuyqKRcJgbO,52,0.13,0.832,287760,0.82,2.09e-06,G#,0.0568,-2.268,Major,0.0896,92.454,4/4,0.831
Hip-Hop,Los Originales De San Juan,La Herencia De Mi Padre,63wbTBP4u4UNCCHqLvdpUg,51,0.4,0.435,232880,0.583,0,G,0.154,-6.552,Major,0.107,166.507,4/4,0.648
Hip-Hop,OutKast,Skew It on the Bar-B,6EQ4orawx8eo0aXH0pOKLE,49,0.221,0.93,195107,0.815,4.09e-06,D,0.0584,-4.801,Major,0.295,107.645,4/4,0.528
Hip-Hop,Lighter Shade Of Brown,On A Sunday Afternoon,1cM25iyn6zKOfnywTNtvyb,49,0.095,0.784,212880,0.765,0,C#,0.182,-3.545,Major,0.212,94.812,4/4,0.845
Hip-Hop,Big K.R.I.T.,Get Away,5mWSVCgeHbSmTmuMV5ES3S,49,0.367,0.621,297614,0.725,0,G,0.104,-4.496,Major,0.267,155.974,4/4,0.153
Hip-Hop,Juicy J,Ain't Nothing (feat. Wiz Khalifa & Ty Dolla $ign),5HmhfuQOiPFowUEjN6ytZk,52,0.0031,0.769,195347,0.601,0,C#,0.272,-8.402,Major,0.171,168.996,4/4,0.448
Hip-Hop,Eminem,Groundhog Day,3fCRPhzGYSd4y6K1qjFcIp,53,0.322,0.732,293423,0.791,0,C#,0.71,-1.865,Major,0.24,81.972,4/4,0.56
Hip-Hop,Pusha T,M.F.T.R.,4eeFwDF1OjhZtvPwhqhcr5,51,0.154,0.694,247707,0.803,0,A#,0.187,-5.265,Minor,0.201,88.063,4/4,0.36
Hip-Hop,Beret,Te echo de menos,3gPOFPYLgpvQz0ZMwmv7NE,73,0.206,0.658,194986,0.714,0,C,0.114,-5.086,Major,0.175,159.9,4/4,0.362
Hip-Hop,The Notorious B.I.G.,You're Nobody (Til Somebody Kills You) - 2014 Remastered Version,5elwGhYsxqm09XbHvFyWcw,53,0.159,0.626,292933,0.842,1.93e-05,G,0.0945,-5.032,Minor,0.279,84.657,4/4,0.624
Hip-Hop,DaVido,Wonder Woman,7Mlxx8SMVwG36rVGjvRCEP,57,0.434,0.688,236000,0.696,0,B,0.128,-4.37,Minor,0.301,95.954,4/4,0.684
Hip-Hop,Solomon Burke,Can't Nobody Love You,7AyAGlptGRV82Wk89u4ojN,62,0.692,0.599,153960,0.348,0,F,0.107,-10.271,Major,0.03,91.542,3/4,0.448
Hip-Hop,Jamie Foxx,Unpredictable - Main,3UNrtRxBBlWE70SjxnOo02,52,0.206,0.734,219867,0.599,0,A,0.0555,-8.462,Major,0.197,145.185,4/4,0.772
Hip-Hop,City Morgue,Caligula,1hflocGENeOhHRN2jsFTyS,54,0.000779,0.614,143987,0.738,0,A,0.338,-7.264,Major,0.0469,134.919,4/4,0.171
Hip-Hop,Madvillain,Rhinestone Cowboy,0F8FJjvopb8WYgRXb5Qb9F,48,0.298,0.312,239827,0.688,0.00162,C,0.321,-7.225,Major,0.261,141.7,5/4,0.39
Hip-Hop,AJ Tracey,LO(V/S)ER,0DvTfAgZvGkIOiKYSmHpIo,68,0.207,0.9,165000,0.831,2.53e-06,C#,0.0963,-5.392,Major,0.198,139.987,4/4,0.661
Hip-Hop,PRO ERA,King To A God,4vtohpLhudwQh5q1ESJZ45,51,0.473,0.467,238652,0.914,5.39e-06,B,0.692,-2.944,Minor,0.29,173.958,4/4,0.964
Hip-Hop,Jay Critch,Replace,25pM7uBOdHrdT25kThFEEH,50,0.0494,0.913,227457,0.693,0,D,0.0994,-5.727,Major,0.301,131.001,1/4,0.484
Hip-Hop,T.I.,Be There (feat. London Jae),6zEH1riD897UOoPzOoBeE3,51,0.035,0.563,305267,0.62,0,F,0.12,-4.85,Major,0.0355,92.469,4/4,0.11
Hip-Hop,Bone Thugs-N-Harmony,"""Eternal""",14Klge4yTyUeFEn9yvBUjh,48,0.177,0.818,243920,0.513,1.44e-06,C#,0.469,-9.265,Minor,0.188,80.047,4/4,0.56
Hip-Hop,$uicideBoy$,"All That Glitters Is Not Gold, but It's Still Damn Beautiful",4y4m6PIm8uKhcPqwFbO0sC,53,0.00566,0.84,137900,0.802,0.00346,B,0.329,-3.664,Minor,0.0449,147.942,4/4,0.575
Hip-Hop,G-Eazy,Wasabi,109PplNVaqzIRsLI8W8oT1,53,0.0882,0.634,174711,0.525,0,C#,0.0937,-8.628,Major,0.411,140.112,4/4,0.464
Hip-Hop,Dave B.,Right Here,6kP92fKzIyVJtNobCRsZ6G,52,0.368,0.651,204535,0.41,0,F,0.108,-13.259,Major,0.0889,128.049,4/4,0.12
Hip-Hop,Jay Rock,Rotation 112th,18Zq1ovdgC9gdQluiOvuaD,50,0.0614,0.742,212240,0.711,0.00623,A#,0.124,-4.658,Major,0.237,175.903,4/4,0.294
Hip-Hop,Erick Sermon,Music,2g4SumkFZpHOypfF5xng9Z,51,0.224,0.896,223133,0.457,1.47e-06,G#,0.0832,-9.075,Minor,0.0777,100.043,4/4,0.921
Hip-Hop,Icy Narco,LINK,6zK8J83xEjy8KjaxqZhGw6,53,0.133,0.837,141625,0.578,0,G#,0.122,-4.538,Major,0.073,122.135,4/4,0.258
Hip-Hop,Fetty Wap,How We Do Things (feat. Monty),5V5GpAKuuep9cH2uy9s4CN,50,0.0256,0.718,211187,0.825,2.39e-05,A#,0.0825,-5.063,Minor,0.128,150.103,4/4,0.549
Hip-Hop,Translee,Catch This Wave (feat. T.I.),6mPPHDxDEcqn6JAlpqhkog,50,0.388,0.817,236902,0.657,0,G#,0.0742,-6.858,Major,0.0818,135.004,4/4,0.793
Hip-Hop,Tory Lanez,Acting Like,14c3REraRhuk9oW6WsLkvm,50,0.165,0.69,262960,0.514,2.58e-06,F#,0.104,-9.729,Minor,0.0354,132.019,4/4,0.187
Hip-Hop,Lil Wayne,Krazy,3LHWJ7C6P8fGzpdoiuoI3A,50,0.000398,0.878,264093,0.9,1.76e-05,B,0.229,-6.964,Minor,0.144,132.991,4/4,0.28
Hip-Hop,A$AP Ferg,Coach Cartier,5t6TLAir3OS0dal0B5PaZU,50,0.0708,0.863,181427,0.451,0.00028,C#,0.217,-5.968,Major,0.0647,126.98,4/4,0.0422
Hip-Hop,Cartel De Santa,Lo Que Quiero Es Besarte,5mU64kUbsSniBbSqLzyhsp,59,0.274,0.797,190067,0.632,0,A#,0.111,-3.325,Major,0.165,92.011,4/4,0.961
Hip-Hop,112,U Already Know,0ahRDzkKq0KEi7FRoHb0qk,50,0.224,0.677,198880,0.525,0,G,0.172,-9.404,Minor,0.0483,87.042,4/4,0.924
Hip-Hop,Silk,Meeting In My Bedroom,3Ypnlj9KYSif4Elk7EeHgt,52,0.0329,0.716,306093,0.455,1.87e-06,D,0.0599,-7.148,Minor,0.0282,111.668,4/4,0.226
Hip-Hop,Ashanti,Only U - Album Version (No Intro),3sckKKIx96cjPXtiqPHCTB,53,0.071,0.601,186307,0.621,4.12e-06,C#,0.259,-5.662,Minor,0.0394,94.553,4/4,0.29
Hip-Hop,Ty Dolla $ign,Don't Judge Me (feat. Future and Swae Lee),2EPbvVyo2qrrmeiEm57Cfl,54,0.00354,0.749,242880,0.909,0,G#,0.337,-2.808,Major,0.074,149.988,4/4,0.393
Hip-Hop,DeJ Loaf,Make You Fall In Love,0tP7W6M6JHtnhX92Mk9RAS,54,0.213,0.636,195762,0.481,0,G#,0.123,-6.323,Major,0.113,135.016,4/4,0.346
Hip-Hop,Project Pat,Cheese and Dope,2iiCDhPr51If2XCDQJJ0nC,47,0.00702,0.889,207333,0.837,0,G,0.0774,-5.04,Major,0.173,75.188,4/4,0.944
Hip-Hop,Eminem,Encore/Curtains Down,2cm5JHPVzXyrWPtIZZi1Gh,48,0.0806,0.583,348400,0.753,0,F,0.397,-5.485,Minor,0.394,173.954,4/4,0.54
Hip-Hop,Vince Staples,(562) 453-9382 - Skit,4jpNXblh7YDEjbhyNo2uND,48,0.793,0.589,52907,0.391,0,F#,0.932,-15.681,Minor,0.932,89.046,5/4,0.721
Hip-Hop,Thutmose,Ride With Me,3iYN00oie5yQc72NjDKFfJ,53,0.19,0.773,182687,0.656,0,F,0.113,-8.105,Minor,0.0543,133.911,4/4,0.802
Hip-Hop,J. Cole,Fire Squad - Live,77aasEzxEXE13suFG6npRE,49,0.0616,0.685,219480,0.895,0,A#,0.928,-6.662,Minor,0.295,93.53,4/4,0.331
Hip-Hop,Janelle Monáe,Don't Judge Me,6UQDIIEPzeduwXlZE86SOF,55,0.492,0.679,360476,0.344,0.00385,G,0.379,-12.734,Major,0.0411,87.034,4/4,0.186
Hip-Hop,Flo Rida,In the Ayer (feat. will.I.am),6RpiAj9Ofv0Uqp6n2OuRoh,56,0.00456,0.83,220507,0.746,0,F,0.26,-6.286,Minor,0.0579,125.992,4/4,0.646
Hip-Hop,Musiq Soulchild,Halfcrazy - Album Version (Edited),3oXNIpoUMdk8qGkwCeXqGv,53,0.428,0.488,254493,0.779,0,B,0.0511,-6.49,Minor,0.162,67.884,4/4,0.499
Hip-Hop,SiR,Something Foreign,51HuSQ3lAnMuZiPu9YBJqN,53,0.637,0.598,152532,0.621,0,A#,0.086,-6.722,Minor,0.288,108.231,4/4,0.573
Hip-Hop,Pressa,Canada Goose,0c473vwMZxxXcdhHay62PN,60,0.124,0.846,235860,0.629,0,B,0.379,-8.462,Major,0.282,84.016,4/4,0.549
Hip-Hop,Gente De Zona,Si No Vuelves,0PE1dlvMZeBqEbm4BtVVSZ,65,0.102,0.681,215640,0.912,7.18e-05,F#,0.325,-5.006,Minor,0.04,92.021,4/4,0.667
Hip-Hop,Wisin,Adrenalina,2eqDUxbd0JPEhNrJdPlHLs,65,0.0856,0.685,235547,0.944,0,F,0.0927,-2.793,Major,0.145,124.987,4/4,0.757
Hip-Hop,SAINt JHN,Some Nights,41PAAuFLXi4vC1mWLslzGe,54,0.614,0.752,156585,0.403,0.000135,F#,0.109,-7.876,Minor,0.128,82.023,4/4,0.384
Hip-Hop,Yella Beezy,Pull Out,0wyVADARl6iWsBjEFim0Uh,51,0.156,0.762,276820,0.685,0,D#,0.296,-6.262,Minor,0.0364,132.003,4/4,0.773
Hip-Hop,J. Cole,Hello - Live,0Doo3FFDXdBkUPQopiZrGa,49,0.147,0.419,181880,0.459,0.00121,A,0.822,-11.659,Minor,0.101,81.891,4/4,0.174
Hip-Hop,Busdriver,Imaginary Places,2OnzrJ0JDXctZ8LQYmgEbs,51,0.155,0.562,195000,0.63,0.0133,G,0.095,-10.952,Major,0.29,157.971,4/4,0.786
Hip-Hop,Run The Jewels,Everybody Stay Calm,12WK5KN0us12ElkOUTmI1o,47,0.321,0.803,178627,0.671,2.51e-05,D,0.223,-7.959,Major,0.251,108.992,4/4,0.376
Hip-Hop,Chris Webby,Left Lane,3LCPpM8SG7DnjWd0BqDjnE,52,0.272,0.476,179063,0.83,0,A#,0.369,-5.278,Minor,0.448,143.928,4/4,0.709
Hip-Hop,Gucci Mane,Nothin On Ya (feat. Wiz Khalifa),4iCtDP4YhPGbfdWwIgR2KJ,49,0.0289,0.77,239720,0.48,0,G#,0.0959,-10.97,Major,0.104,137.959,4/4,0.426
Hip-Hop,REASON,Better Dayz,6p4NwqId47ZV4lXg8QaRpO,49,0.352,0.609,301469,0.637,0,G,0.659,-8.267,Major,0.505,118.931,5/4,0.798
Hip-Hop,Atmosphere,Modern Man's Hustle,2b4dO5Yq8bZnCfDN9mfg0W,46,0.154,0.859,225227,0.609,0,B,0.348,-3.633,Major,0.286,85.976,4/4,0.649
Hip-Hop,A$AP Rocky,Pain (feat. OverDoz.),6CZpEC9kyyCJWWZKPnviXY,51,0.174,0.653,233267,0.835,0,G,0.306,-5.769,Major,0.291,134.996,4/4,0.515
Hip-Hop,Landon Cube,Beachtown,7LuXiuVMv7QWJLS2F8l9tU,51,0.28,0.654,107059,0.722,0,G,0.116,-4.917,Major,0.0443,119.871,4/4,0.425
Hip-Hop,Watsky,Mean Ass Drunk,3VQjBip1eOAWwcluEvDwsw,52,0.00143,0.698,192640,0.789,0.000155,G,0.174,-4.594,Major,0.109,153.93,4/4,0.705
Hip-Hop,Merkules,Moment,0CPjH4UxKDFqzMtSFxjrgt,51,0.347,0.71,201728,0.679,0,C,0.104,-9.318,Major,0.356,138.016,4/4,0.305
Hip-Hop,Nelly,Body On Me - Main,7hkbknrCTeWR7wEK4X4cvX,49,0.144,0.654,209707,0.643,0,G,0.0956,-7.079,Minor,0.275,180.193,4/4,0.784
Hip-Hop,GAWVI,Like We Belong,1A0Qq0AwyRcsBIkmrAwXt2,51,0.048,0.491,245337,0.576,2.49e-05,F#,0.103,-7.895,Minor,0.0397,119.892,4/4,0.241
Hip-Hop,Pitbull,Don't Stop the Party,3Tu7uWBecS6GsLsL8UONKn,57,0.00726,0.722,206120,0.958,0,E,0.375,-3.617,Major,0.0912,127.008,4/4,0.952
Hip-Hop,Mustard,"10,000 Hours",0l7pYwaIi1tf02S8VADkAB,51,0.165,0.61,189133,0.415,0,F,0.383,-8.132,Minor,0.0503,122.049,4/4,0.245
Hip-Hop,Dru Hill,How Deep Is Your Love,60NvAO9lx0KmBNAVHIlWN6,56,0.0367,0.72,243360,0.434,1.52e-05,F#,0.318,-9.08,Major,0.0907,94.421,4/4,0.756
Hip-Hop,Jack Harlow,LIKE THIS,3KMiBz7bEb7C0vk7s0vCa3,47,0.169,0.737,224000,0.682,0.000729,G#,0.122,-5.924,Major,0.104,180.026,4/4,0.373
Hip-Hop,Yung Tory,Mizu,3RtbnMXuYbH0L4yeG5whI2,55,0.13,0.799,170035,0.445,1.75e-05,D,0.663,-8.66,Major,0.58,159.824,4/4,0.597
Hip-Hop,Dibia$E,Fly Me T' The Moon,3sbGGW0bq6HgJQq8eNZhCm,51,0.0145,0.655,134014,0.58,1.11e-05,F#,0.113,-8.041,Minor,0.292,85.828,4/4,0.908
Hip-Hop,Method Man,Part II,2n7h09QrGitVul66b2D8Re,57,0.0427,0.774,244600,0.85,0,A#,0.313,-5.07,Minor,0.386,95.996,4/4,0.816
Hip-Hop,Kevin Gates,Luca Brasi Intro,2Kg8t2mU4jtCMESko7kOOF,47,0.024,0.742,153282,0.726,0,G#,0.086,-3.844,Minor,0.297,142.854,4/4,0.302
Hip-Hop,Aventura,Tu Jueguito,6Ezrvk64WB6scceSL3lDjp,57,0.272,0.75,222387,0.472,0,F,0.263,-9.705,Minor,0.042,120.505,4/4,0.881
Hip-Hop,Future,Colossal,1RxR1IwTzgPlBcLn61LT1u,50,0.584,0.769,183760,0.534,0,E,0.138,-6.502,Minor,0.0478,130.022,4/4,0.123
Hip-Hop,Meek Mill,Levels,7EOgYEXi2w5SOcNVCjCvzy,50,0.0595,0.804,240467,0.718,0,B,0.387,-3.902,Minor,0.0831,106.097,4/4,0.323
Hip-Hop,Kodak Black,Change My Ways,6saTfdZOJnY6nK0mCjCizw,51,0.226,0.786,239299,0.578,0,A,0.229,-4.837,Minor,0.337,120.023,4/4,0.358
Hip-Hop,Denzel Curry,Skywalker,0UzDPAMBI8miCHsYoqRb7g,50,0.036,0.721,161493,0.669,3.62e-06,A#,0.0777,-6.489,Minor,0.0783,149.042,4/4,0.276
Hip-Hop,LUCKI,Let's See,5qUDYpihgX7UkBs15219WT,48,0.00872,0.743,123936,0.311,0.525,C#,0.11,-13.114,Major,0.224,77.49,4/4,0.595
Hip-Hop,Allan Kingdom,Fuck My Enemies,0DLcjcjvUywWkPYseSdg7J,50,0.0226,0.704,216959,0.644,1.04e-06,C,0.122,-5.543,Major,0.102,160.058,3/4,0.273
Hip-Hop,A$AP Ferg,One Night Savage,7a8CUx6YsjWAC6Ka5VoK26,50,0.661,0.71,152640,0.837,5.81e-06,E,0.16,-5.436,Minor,0.214,81.099,4/4,0.659
Hip-Hop,Burna Boy,Rock Your Body,4LbEUmACVAFj8e0WrMUdlN,58,0.107,0.801,221228,0.623,0.00396,C,0.0853,-7.861,Major,0.0982,104.985,4/4,0.801
Hip-Hop,Blac Youngsta,901,25zVuAKeEB5MtBidS1EXrG,50,0.000778,0.879,161920,0.48,0,A,0.124,-8.062,Major,0.401,144.011,4/4,0.245
Hip-Hop,2 LIVE CREW,We Want Some P--sy,62ZlScwF8VZuGEFaAo3TNZ,53,0.293,0.916,169000,0.519,0,D,0.379,-12.409,Minor,0.077,125.137,4/4,0.761
Hip-Hop,JPEGMAFIA,Panic Emoji,3dtcO1yeG1FhLkcg5WN5kj,49,0.571,0.66,180011,0.762,0.00151,D#,0.393,-4.486,Minor,0.117,114.861,4/4,0.267
Hip-Hop,Da Brat,Funkdafied,29VrHhpC5AS9b7XJYDPhqb,52,0.0757,0.802,185933,0.461,0,B,0.109,-12.367,Minor,0.302,90.995,4/4,0.74
Hip-Hop,Lyrics Born,Callin' Out,3cq68LrfebgBW4sgXHtHOF,51,0.171,0.855,214347,0.673,0,A#,0.109,-4.311,Minor,0.295,94.91,4/4,0.949
Hip-Hop,2Pac,Breathin,7k4dnllwnFDizWHAWkYXsh,59,0.0143,0.891,244827,0.728,0,C#,0.276,-5.55,Minor,0.287,83.008,4/4,0.633
Hip-Hop,GAWVI,DULCE,0WuibCj8uDcWgQ9oYWXUXS,52,0.155,0.389,200725,0.725,7.3e-06,G,0.203,-5.546,Minor,0.069,175.978,4/4,0.393
Hip-Hop,YG,Bompton,0fcQczCqmgsuuwwFVrehP4,51,0.0768,0.658,173227,0.575,0,A#,0.0768,-6.765,Major,0.0331,95.004,4/4,0.0892
Hip-Hop,Rage Against The Machine,Take The Power Back,25CbtOzU8Pn17SAaXFjIR3,59,0.0728,0.62,336440,0.912,7.15e-05,C#,0.249,-4.011,Major,0.221,106.236,4/4,0.291
Hip-Hop,Ali Gatie,Lies,0dQLVWFrywFpC8kCtjGwFf,50,0.126,0.711,193175,0.452,0.000196,E,0.11,-11.772,Minor,0.154,159.013,4/4,0.241
Hip-Hop,E-40,Dusted 'N' Disgusted,4iL2i3kck6tRcbSGuXJOe7,54,0.0954,0.849,269733,0.705,0,G#,0.335,-4.671,Major,0.231,92.706,4/4,0.673
Hip-Hop,Tyga,Faithful (feat. Tory Lanez),3eGIOwl7X37VcP8Sb4S3N7,56,0.153,0.731,246114,0.488,4.44e-06,A#,0.0634,-7.256,Minor,0.0538,93.981,4/4,0.465
Hip-Hop,Pusha T,M.P.A.,09W3YKEDiMFsX7QxWJm2zX,52,0.313,0.518,285773,0.619,0,D,0.313,-9.241,Minor,0.456,168.591,4/4,0.334
Hip-Hop,B.o.B,HeadBand (feat. 2 Chainz) - Coucheron Remix,7wfUFY3X5YTjZQYzqEyHYy,47,0.0563,0.752,235385,0.635,0,C#,0.118,-9.528,Minor,0.106,104.033,4/4,0.639
Hip-Hop,Jacquees,Future Baby Mama,3CP5uo4jLgAHoFDlpVgYZA,55,0.059,0.677,234684,0.479,0,F,0.171,-9.11,Major,0.0396,133.99,4/4,0.163
Hip-Hop,South Park Mexican,Mary-Go-Round,53mhKEO5k0oYUSYTD7bmqp,49,0.196,0.765,259773,0.634,0,E,0.161,-5.184,Minor,0.226,163.865,4/4,0.276
Hip-Hop,$uicideBoy$,Cherish The Dead,65bSWR3HvnUEcDQaFnIIsU,51,0.152,0.847,119165,0.564,0.631,F#,0.339,-9.341,Minor,0.0667,115.962,4/4,0.443
Hip-Hop,Malibu Ken,Sword Box,2JSzGK853TkdFkbeABrH41,50,0.0986,0.496,241227,0.559,0.000152,C#,0.0734,-8.154,Major,0.367,75.231,4/4,0.366
Hip-Hop,NB Ridaz,Notice Me,2AsUEN8UMGcGC65rhcop8k,47,0.182,0.708,231200,0.807,0,F#,0.274,-2.938,Minor,0.222,175.889,4/4,0.702
Hip-Hop,Trey Songz,2 Reasons (feat. T.I.),6lgzJuBX3iqevLdtgNlyAU,52,0.00135,0.734,197627,0.746,0,B,0.178,-5.088,Major,0.0762,94.033,4/4,0.539
Hip-Hop,Jassie Gill,Nikle Currant,5T3rp70MEW4XnWv82BDVey,56,0.182,0.811,212925,0.921,0,F,0.823,-3.152,Minor,0.117,94.98,4/4,0.756
Hip-Hop,Yella Beezy,You On You,09Sur58yMq06eaVjCVmIe4,50,0.00353,0.725,239702,0.605,0,C#,0.101,-6.701,Major,0.121,120.986,4/4,0.544
Hip-Hop,South Park Mexican,SPM vs Los,46luUNhVrAQxHZGjgJzhyK,49,0.045,0.8,290693,0.619,0,E,0.0681,-8.943,Major,0.168,132.008,4/4,0.585
Hip-Hop,Kid Trunks,I'm Here To Help You Are Not Alone,2GxkYENBEHhr1KHxEnWFdG,52,0.316,0.536,145500,0.475,0.0171,A,0.0865,-11.554,Major,0.0343,119.934,4/4,0.0388
Hip-Hop,Nicky Jam,Voy a Beber,25GRgMoXezppQjLjSDLKf5,63,0.0392,0.763,211888,0.76,0,C,0.133,-4.672,Major,0.0596,163.969,4/4,0.916
Hip-Hop,Nelly,Die a Happy Man,1mExCoXAGKI6abLGXoG7O3,51,0.0232,0.65,214495,0.745,0,C#,0.0754,-3.795,Minor,0.0333,88.032,4/4,0.167
Hip-Hop,Ethereal,Beef,2ctl2YVjBnxDO3OMf1Haay,49,0.201,0.78,213333,0.759,0,G,0.276,-5.046,Major,0.267,117.03,4/4,0.767
